2018-01-31 14:27:51,503 INFO   init dbobjects.gamedb.UnDistributeRewardTable storage
2018-01-31 14:27:51,508 INFO   init dbobjects.gamedb.ItemTable storage
2018-01-31 14:27:51,512 INFO   init dbobjects.gamedb.ShortcutTable storage
2018-01-31 14:27:51,517 INFO   init dbobjects.gamedb.NickNameTable storage
2018-01-31 14:27:51,521 INFO   init dbobjects.gamedb.ShopItemTable storage
2018-01-31 14:27:51,526 INFO   init dbobjects.gamedb.BlacklistTable storage
2018-01-31 14:27:51,533 INFO   init dbobjects.gamedb.BroadcastTable storage
2018-01-31 14:27:51,538 INFO   init dbobjects.gamedb.MailPlayerTable storage
2018-01-31 14:27:51,545 INFO   init dbobjects.gamedb.PlayerClientSetting storage
2018-01-31 14:27:51,549 INFO   init dbobjects.gamedb.TeamTable storage
2018-01-31 14:27:51,560 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-3 - Started.
2018-01-31 14:27:51,709 INFO   init dbobjects.logdb.LogAccountAct storage
2018-01-31 14:27:51,714 INFO   init dbobjects.logdb.LogPlayerAct storage
2018-01-31 14:27:51,719 INFO   init dbobjects.logdb.LogMoney storage
2018-01-31 14:27:51,723 INFO   init dbobjects.logdb.LogItem storage
2018-01-31 14:27:51,729 INFO   init dbobjects.logdb.LogBattle storage
2018-01-31 14:27:51,733 INFO   init dbobjects.logdb.PlayerFightTable storage
2018-01-31 14:27:51,739 INFO   init dbobjects.logdb.Logopenbox storage
2018-01-31 14:27:51,747 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-4 - Started.
2018-01-31 14:27:51,870 INFO   init dbobjects.gmdb.GMAccount storage
2018-01-31 14:27:51,879 INFO   init dbobjects.gmdb.GmCase storage
2018-01-31 14:27:51,886 INFO   init dbobjects.gmdb.CaseProcess storage
2018-01-31 14:27:51,896 INFO   init dbobjects.gmdb.AgentSystemInfo storage
2018-01-31 14:27:51,902 INFO   init dbobjects.gmdb.AgentServiceInfo storage
2018-01-31 14:27:51,902 INFO   dbserver tcp initing
2018-01-31 14:27:52,396 INFO   [id: 0x774e838d, L:/127.0.0.1:8057 - R:/127.0.0.1:7805] connect .
2018-01-31 14:27:52,441 INFO   [id: 0x0ab58e3e, L:/127.0.0.1:8057 - R:/127.0.0.1:7838] connect .
2018-01-31 14:27:52,448 INFO   [id: 0xe76716a7, L:/127.0.0.1:8057 - R:/127.0.0.1:7871] connect .
2018-01-31 14:27:52,455 INFO   [id: 0x17112c5e, L:/127.0.0.1:8057 - R:/127.0.0.1:7936] connect .
2018-01-31 14:27:52,455 INFO   [id: 0x2e1dc072, L:/127.0.0.1:8057 - R:/127.0.0.1:7937] connect .
2018-01-31 14:27:54,638 INFO   [id: 0xd40e9a1c, L:/127.0.0.1:8057 - R:/127.0.0.1:8198] connect .
2018-01-31 14:27:54,638 INFO   [id: 0x7e1956d3, L:/127.0.0.1:8057 - R:/127.0.0.1:8197] connect .
2018-01-31 14:27:54,853 INFO   [id: 0xa919d2a2, L:/127.0.0.1:8057 - R:/127.0.0.1:8263] connect .
2018-01-31 14:27:54,853 INFO   [id: 0x8d987c59, L:/127.0.0.1:8057 - R:/127.0.0.1:8264] connect .
2018-01-31 14:27:54,862 INFO   [id: 0x3023b845, L:/127.0.0.1:8057 - R:/127.0.0.1:8329] connect .
2018-01-31 14:27:54,863 INFO   [id: 0x3d64e1a8, L:/127.0.0.1:8057 - R:/127.0.0.1:8330] connect .
2018-01-31 15:28:54,449 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-1 - Started.
2018-01-31 15:28:54,800 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-2 - Started.
2018-01-31 15:28:55,414 INFO   init dbobjects.gamedb.AccountData storage
2018-01-31 15:28:55,420 INFO   init dbobjects.gamedb.IDSeed storage
2018-01-31 15:28:55,426 INFO   init dbobjects.gamedb.PlayerData storage
2018-01-31 15:28:55,432 INFO   init dbobjects.gamedb.TankModelTable storage
2018-01-31 15:28:55,437 INFO   init dbobjects.gamedb.PlayerFightStatiticTable storage
2018-01-31 15:28:55,442 INFO   init dbobjects.gamedb.RankWinRoundsTable storage
2018-01-31 15:28:55,447 INFO   init dbobjects.gamedb.RankTop5RoundsTable storage
2018-01-31 15:28:55,453 INFO   init dbobjects.gamedb.RankDestorysTable storage
2018-01-31 15:28:55,457 INFO   init dbobjects.gamedb.RankLevelTable storage
2018-01-31 15:28:55,462 INFO   init dbobjects.gamedb.UnDistributeRewardTable storage
2018-01-31 15:28:55,467 INFO   init dbobjects.gamedb.ItemTable storage
2018-01-31 15:28:55,471 INFO   init dbobjects.gamedb.ShortcutTable storage
2018-01-31 15:28:55,476 INFO   init dbobjects.gamedb.NickNameTable storage
2018-01-31 15:28:55,481 INFO   init dbobjects.gamedb.ShopItemTable storage
2018-01-31 15:28:55,485 INFO   init dbobjects.gamedb.BlacklistTable storage
2018-01-31 15:28:55,490 INFO   init dbobjects.gamedb.BroadcastTable storage
2018-01-31 15:28:55,495 INFO   init dbobjects.gamedb.MailPlayerTable storage
2018-01-31 15:28:55,500 INFO   init dbobjects.gamedb.PlayerClientSetting storage
2018-01-31 15:28:55,504 INFO   init dbobjects.gamedb.TeamTable storage
2018-01-31 15:28:55,514 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-3 - Started.
2018-01-31 15:28:55,649 INFO   init dbobjects.logdb.LogAccountAct storage
2018-01-31 15:28:55,655 INFO   init dbobjects.logdb.LogPlayerAct storage
2018-01-31 15:28:55,659 INFO   init dbobjects.logdb.LogMoney storage
2018-01-31 15:28:55,663 INFO   init dbobjects.logdb.LogItem storage
2018-01-31 15:28:55,668 INFO   init dbobjects.logdb.LogBattle storage
2018-01-31 15:28:55,673 INFO   init dbobjects.logdb.PlayerFightTable storage
2018-01-31 15:28:55,677 INFO   init dbobjects.logdb.Logopenbox storage
2018-01-31 15:28:55,687 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-4 - Started.
2018-01-31 15:28:55,781 INFO   init dbobjects.gmdb.GMAccount storage
2018-01-31 15:28:55,785 INFO   init dbobjects.gmdb.GmCase storage
2018-01-31 15:28:55,807 INFO   init dbobjects.gmdb.CaseProcess storage
2018-01-31 15:28:55,813 INFO   init dbobjects.gmdb.AgentSystemInfo storage
2018-01-31 15:28:55,818 INFO   init dbobjects.gmdb.AgentServiceInfo storage
2018-01-31 15:28:55,818 INFO   dbserver tcp initing
2018-01-31 15:28:56,780 INFO   [id: 0xc1821a8b, L:/127.0.0.1:8057 - R:/127.0.0.1:10266] connect .
2018-01-31 15:28:56,824 INFO   [id: 0x53df86fe, L:/127.0.0.1:8057 - R:/127.0.0.1:10299] connect .
2018-01-31 15:28:56,831 INFO   [id: 0xba294fff, L:/127.0.0.1:8057 - R:/127.0.0.1:10332] connect .
2018-01-31 15:28:56,839 INFO   [id: 0xd08f92cc, L:/127.0.0.1:8057 - R:/127.0.0.1:10397] connect .
2018-01-31 15:28:56,839 INFO   [id: 0xbc5090ec, L:/127.0.0.1:8057 - R:/127.0.0.1:10398] connect .
2018-01-31 15:28:59,019 INFO   [id: 0xbce394c6, L:/127.0.0.1:8057 - R:/127.0.0.1:10658] connect .
2018-01-31 15:28:59,019 INFO   [id: 0x717eda38, L:/127.0.0.1:8057 - R:/127.0.0.1:10659] connect .
2018-01-31 15:28:59,200 INFO   [id: 0x384af546, L:/127.0.0.1:8057 - R:/127.0.0.1:10725] connect .
2018-01-31 15:28:59,201 INFO   [id: 0x2006c7e6, L:/127.0.0.1:8057 - R:/127.0.0.1:10726] connect .
2018-01-31 15:28:59,210 INFO   [id: 0xc2d14d9c, L:/127.0.0.1:8057 - R:/127.0.0.1:10792] connect .
2018-01-31 15:28:59,210 INFO   [id: 0x88e154ba, L:/127.0.0.1:8057 - R:/127.0.0.1:10791] connect .
2018-01-31 15:43:56,392 INFO   [id: 0xbce394c6, L:/127.0.0.1:8057 ! R:/127.0.0.1:10658] disconnected.
2018-01-31 15:43:56,392 INFO   [id: 0x384af546, L:/127.0.0.1:8057 ! R:/127.0.0.1:10725] disconnected.
2018-01-31 15:43:56,392 INFO   [id: 0x2006c7e6, L:/127.0.0.1:8057 ! R:/127.0.0.1:10726] disconnected.
2018-01-31 15:43:56,392 INFO   [id: 0x717eda38, L:/127.0.0.1:8057 ! R:/127.0.0.1:10659] disconnected.
2018-01-31 15:43:56,394 INFO   [id: 0xc2d14d9c, L:/127.0.0.1:8057 ! R:/127.0.0.1:10792] disconnected.
2018-01-31 15:43:56,394 INFO   [id: 0x88e154ba, L:/127.0.0.1:8057 ! R:/127.0.0.1:10791] disconnected.
2018-01-31 15:44:05,814 INFO   [id: 0x305052db, L:/127.0.0.1:8057 - R:/127.0.0.1:11479] connect .
2018-01-31 15:44:05,814 INFO   [id: 0xf0786535, L:/127.0.0.1:8057 - R:/127.0.0.1:11480] connect .
2018-01-31 15:44:06,426 INFO   [id: 0x310ab7f3, L:/127.0.0.1:8057 - R:/127.0.0.1:11543] connect .
2018-01-31 15:44:06,427 INFO   [id: 0x59ba4ad2, L:/127.0.0.1:8057 - R:/127.0.0.1:11546] connect .
2018-01-31 15:44:06,438 INFO   [id: 0x61088dff, L:/127.0.0.1:8057 - R:/127.0.0.1:11611] connect .
2018-01-31 15:44:06,438 INFO   [id: 0x7d01efa9, L:/127.0.0.1:8057 - R:/127.0.0.1:11612] connect .
2018-01-31 15:56:27,346 INFO   [id: 0x305052db, L:/127.0.0.1:8057 ! R:/127.0.0.1:11479] disconnected.
